match_id,bookmaker,open,close,direction,change,date,slot,home,away,winner,home_score,away_score
M78DOSjC,Stake.com,2.55,3.15,1,+0.60,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
M78DOSjC,VOBET,2.42,2.95,1,+0.53,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
M78DOSjC,bwin,2.55,2.75,1,+0.20,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
rsu5SAim,10x10bet,1.98,1.97,0,-0.01,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,1xBet,2.0,1.94,0,-0.06,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,22Bet,1.95,1.9,0,-0.05,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,Alphabet,1.98,1.97,0,-0.01,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,BetInAsia,1.99,1.83,0,-0.16,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,Bets.io,1.89,1.85,0,-0.04,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,Cloudbet,1.92,1.81,0,-0.11,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,GambleCity,1.92,1.91,0,-0.01,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,Kobet,1.92,1.86,0,-0.06,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,Momobet,1.98,2.05,1,+0.07,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,Roobet,1.94,1.88,0,-0.06,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,Stake.com,1.97,2.0,1,+0.03,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,VOBET,1.98,1.97,0,-0.01,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,bwin,1.98,1.97,0,-0.01,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
